passage_id,supporting_excerpt,relevance_explanation,company_applicability,temporal_status,recovery_claim_id,query_id,chunk_id,document_id,source_url,evidence_kind,already_extracted_for_query,source_text_path,current_legal_applicability,review_status,source_base_directory,resolved_source_text_path,manual_relevance_review,supports_requested_tariff_program
passage_72cf2ea2d8f8ae05e57ed482,"prototype imports.
- Duty drawback may help importers who later export qualifying goods.
- Use a licensed customs broker for classification and entry advice.
What Is the HTS Code for Wire Harnesses?
The main HTS code for many wire harnesses is HTS 8544.30.0000. This code covers ignition wiring sets and other wiring sets used in vehicles, aircraft, or ships.
That direct answer matters because many U.S. buyers search for one “wire harness tariff number.” However, not every cable or harness belongs under 8544.30.",Demonstrates classification variability preventing single rate assignment.,not_established,source_reports_effective_as_of_source_date,recovered_4eb76c6bc6a5f7e93381f8f0,q_108,chunk_2080cf14a26d63961be50eda,document_76e3dd7e96ebfcf483ebb218,https://www.ourpcb.com/blog/china-us-wire-harness-tariffs-2026,full_document,False,text/8bd31c068649b24bfb05be510b84d152866a90da7497f38f95dce09f461f0de5.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/8bd31c068649b24bfb05be510b84d152866a90da7497f38f95dce09f461f0de5.txt,,
passage_89c745e26421b0cf85138f81,"What is the wire harness import duty from China?
For many China-origin wire harnesses under HTS 8544.30, the duty stack can include a 5% general duty plus a 25% Section 301 duty, creating a common 30% duty estimate before freight, customs fees, brokerage, and other charges. The exact rate depends on the HTS code, entry date, and exclusion status.",Confirms rate dependency on specific factors rather than fixed product classification.,not_established,source_reports_effective_as_of_source_date,recovered_1b1fcd17b36c04322bcf08c0,q_108,chunk_6d5cb163972a44d2b4b1be8a,document_76e3dd7e96ebfcf483ebb218,https://www.ourpcb.com/blog/china-us-wire-harness-tariffs-2026,full_document,False,text/8bd31c068649b24bfb05be510b84d152866a90da7497f38f95dce09f461f0de5.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/8bd31c068649b24bfb05be510b84d152866a90da7497f38f95dce09f461f0de5.txt,,
passage_3fdc7252e88ed57bed7b6324,"Proposed Tariffs Could Impact Wire Harness Supply Chain
DETROIT—Experts warn that widespread tariffs proposed by the Trump Administration could have catastrophic effects on the U.S. auto industry, especially when it comes to key components such as wiring harnesses.",Highlights proposal vs law distinction contributing to outdated evidence risk.,not_established,proposal_or_uncertain,recovered_873387b3eefc0154238bf846,q_108,chunk_23400266ba910a7417e6e59c,document_8b147960e94ce74cc45ee8f3,https://www.assemblymag.com/articles/99046-proposed-tariffs-could-impact-wire-harness-supply-chain,full_document,False,text/b7e09d1bf47a3f6ff4fe22c75b9412f6086c78ebd6894c2bb379a242be3bcce1.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/b7e09d1bf47a3f6ff4fe22c75b9412f6086c78ebd6894c2bb379a242be3bcce1.txt,,
passage_426a8545aba655bc153a9517,"As of April 3, a 25% tariff now applies to imported vehicles and will extend to imported automotive parts by May 3. Safety-critical components, including airbags, windshields, mirrors, and seat belts, are among the targeted items.",Claims specific rate but lacks verification of current status relative to query date.,not_established,date_not_established,recovered_af4e2650779f58b16a38c3d4,q_329,chunk_0e904fe2cb92be0365d8e6dc,document_9e90d68f9138d0ce517a4182,https://www.automotive-fleet.com/news/tariff-update-may-30-tariff-shifts-shake-up-auto-industry-as-legal-trade-battles-evolve,full_document,False,text/4ba28204f598267a3c914d164c3a649f21490bcb8fb8d17388fb0f6167613ad0.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/4ba28204f598267a3c914d164c3a649f21490bcb8fb8d17388fb0f6167613ad0.txt,,
passage_da737a492b4ac8f2ef581e1d,Persons seeking data for individual or different product codes are welcome to utilize at no charge the data retrieval system operated by the USITC to access the federal government’s official trade data base.,"Indicates official rate data is external, not contained in this document.",not_established,date_not_established,recovered_82b8cd77c7a2f26e2b83f9f1,q_329,chunk_57fe4f7cd1279b7a7edecc79,document_10a14492092f30e7c7d2f976,https://www.trade.gov/automotive-parts-tariff-codes,full_document,False,text/407287bb9a039871b4b9f66d2aabe9c50a4ba18be7ebb44de2b744f6049400b6.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/407287bb9a039871b4b9f66d2aabe9c50a4ba18be7ebb44de2b744f6049400b6.txt,,
passage_dddb68c034d22cb9bcee35f6,"Automotive manufacturers have developed and incorporated safety technologies (e.g., seat belts, airbags, and advanced driver assistance systems) to promote vehicle safety.",Confirms product relevance but provides no tariff or duty information.,not_established,date_not_established,recovered_ba789b471f6d7447f95ac054,q_329,chunk_444117c056555c43fb32ecfb,document_35e37010a1a34d0ce7c9d267,https://www.congress.gov/crs_external_products/R/PDF/R48876/R48876.3.pdf,full_document,False,text/76902a8352e3b450188a5963bfc002b6cc2c2789dc0dc7ce1f8d0ec213df349d.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/76902a8352e3b450188a5963bfc002b6cc2c2789dc0dc7ce1f8d0ec213df349d.txt,,
passage_f72a07474655349dd2584112,"SK Battery America 3,000 Electric vehicle batteries Jackson",Confirms facility location but no tariff data.,facility_location_only,date_not_established,recovered_b2a69e5ad135bcb6e2cf0cf8,q_300,chunk_956d70b57a7c29eda962e9a8,document_150a243c03e39787abea51cf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Automotive_Manufacturing_2026.pdf,full_document,False,text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/10d78892bed3af44937c5722a55799a091f34d861ab25edb33f9e47dc1356719.txt,,
passage_3a004899070fc001b4f616b3,The U.S. joint venture between Hyundai Motor Group and SK On has started series production of battery cells.,Confirms operations but no import duty specifics.,facility_location_only,date_not_established,recovered_40be6d42182298f5330d4391,q_300,chunk_79d870d110fb7dc49ea6b981,document_6639c375dd8589aa6f7a5717,https://battery-news.de/en/2026/07/16/hyundai-and-sk-on-begin-battery-production-in-georgia,full_document,False,text/cd55b45055247bc0167cedc70cb772137a87f6fce688ef2aeb75a1356375cc4c.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/cd55b45055247bc0167cedc70cb772137a87f6fce688ef2aeb75a1356375cc4c.txt,,
passage_b9e932178f9285f001cc810b,"However, the US battery manufacturing base remains heavily dependent on imported raw materials and components – particularly graphite, lithium carbonate, and cathode active materials – which means “made in America” batteries often still carry significant tariff exposure through their supply chains.",General tariff exposure noted without company-specific rates.,national_or_sector_context,date_not_established,recovered_d671732dc028a93392e4a28b,q_300,chunk_d625c75d6d3fc6f5cf2f6a0a,document_78d5f38ea11227317f5a972a,https://www.totexmfg.com/battery-pack-tariffs-oem-2026,full_document,False,text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e0ba04e755583e765ed98ccd9a41c4332f768101b26871fe34c5c660b1c84fdb.txt,,
passage_b76160826ad1793f7c71ff6d,"The US Department of Commerce announced final affirmative determinations in its anti dumping and countervailing duty investigations of active battery anode material imported from China this week, with details published in the Federal Register expected next week.",Specific tariff rates exist for Chinese materials but not SK Battery America.,national_or_sector_context,date_not_established,recovered_b5e39def01c8576e915e171f,q_300,chunk_b5fbb5cb3876f71efab4c105,document_10ab437f1472c5c1447ddb5d,https://www.linkedin.com/posts/missgoelectric_evnews-ev-electric-activity-7428754956649750528-eGVi,full_document,False,text/136c267834c12228abe67ef50c7c6e23361c4524042e72a88ff8ca3e27a05e13.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/136c267834c12228abe67ef50c7c6e23361c4524042e72a88ff8ca3e27a05e13.txt,,
passage_f554b591215632fd52d77f37,"Key Georgia Impacts by Sector
Local perspective:
Automotive
- Imported vehicle parts will face a 25% tariff, potentially raising production costs at Georgia’s auto plants.",Confirms geographic relevance but lacks specific EV project construction equipment cost data.,facility_location_only,proposal_or_uncertain,recovered_636702445708e1b8b0ae4d73,q_233,chunk_abda6832d4708e9d28a77631,document_559b3471aaf08c46cc157b1e,https://www.fox5atlanta.com/news/trumps-tariff-plan-sparks-economic-uncertainty-georgia,full_document,False,text/ef33853c979fb661a9dcb2e3e85e09fe15a9e6319df730c244999701a6e5c05f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ef33853c979fb661a9dcb2e3e85e09fe15a9e6319df730c244999701a6e5c05f.txt,,
passage_f554b591215632fd52d77f37,"Construction and Manufacturing
- New tariffs on steel and aluminum will raise the price of materials, squeezing builders and manufacturers alike.",Confirms construction industry impact but does not isolate EV projects or equipment costs.,facility_location_only,proposal_or_uncertain,recovered_86a2b5095c7154d1f679d2e9,q_233,chunk_abda6832d4708e9d28a77631,document_559b3471aaf08c46cc157b1e,https://www.fox5atlanta.com/news/trumps-tariff-plan-sparks-economic-uncertainty-georgia,full_document,False,text/ef33853c979fb661a9dcb2e3e85e09fe15a9e6319df730c244999701a6e5c05f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ef33853c979fb661a9dcb2e3e85e09fe15a9e6319df730c244999701a6e5c05f.txt,,
passage_a9db809b9cffd5b0e3684b15,"Mitigating tariff risk in battery energy storage system (BESS) projects is crucial for ensuring project financial viability, as tariff changes can significantly affect cost structures and overall project economics.",Confirms BESS/EV relevance but lacks Georgia geographic specificity.,not_established,proposal_or_uncertain,recovered_8409561576c45eca2f1a36a0,q_233,chunk_2a4f5d0e895bf34e2a657492,document_509f150d033f6e532a9c598a,https://www.morganlewis.com/pubs/2025/03/addressing-tariffs-and-trade-in-energy-storage-projects,full_document,False,text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,,
passage_5d40de13f66dda95907700d6,Tariffs are government-imposed taxes on imported goods designed to protect domestic industries and reduce reliance on foreign manufacturers.,Provides generic tariff definition without specific cost or project data.,not_established,proposal_or_uncertain,recovered_6bd7e615f4041db5234fc5e0,q_233,chunk_3c2083cb4e7566712de2de36,document_cce1bd845f07d2a2808f4f24,https://ahearnequipment.com/how-will-tariffs-affect-heavy-construction-equipment,full_document,True,text/b535c9ff333c6f096cd99a8204cd1e458b9e96a26a67ec04698cc93aae6dd992.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/b535c9ff333c6f096cd99a8204cd1e458b9e96a26a67ec04698cc93aae6dd992.txt,,
passage_cfa9b9b7bc84b99cebdbdb11,Duty rates are provided for your convenience and are subject to change.,Explicitly states duty rates are not fixed law at time of ruling.,explicit_named_company_effect,date_not_established,recovered_bcb2b5f83becf299af3dcc4a,q_176,chunk_9264f5f302d0ab37a8c5d3f7,document_d2c9ed3faf35998718265caa,https://www.customsmobile.com/rulings/docview?doc_id=NY+N025506&highlight=8541.29.00%2A,full_document,False,text/18c14157f9ee01a0e05ebebb13de0aa38d416e31b44c9a6e99f66201d3776870.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/18c14157f9ee01a0e05ebebb13de0aa38d416e31b44c9a6e99f66201d3776870.txt,,
passage_0cb008756b209ae3fa18998c,"The IPM (Intelligent/Integrated Power Module) is a sealed electronic module containing a printed circuit board (PCB), insulated gate bi-polar transistors (IGBT output power transistors)",Defines specific product composition distinct from general IGBT query.,explicit_named_company_effect,date_not_established,recovered_08132600ff5f8c8f239910df,q_176,chunk_e2818398ee72ac02e1b2b551,document_31136dc9b87c8ce846720df9,https://www.customsmobile.com/rulings/docview?doc_id=NY+N198199&highlight=8504.90.6500%2A,full_document,False,text/fc3e4cf7e610dad08365f9b22b35b90c0351afd89057b5a7acdedb252f51f2bc.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/fc3e4cf7e610dad08365f9b22b35b90c0351afd89057b5a7acdedb252f51f2bc.txt,,
passage_cfa9b9b7bc84b99cebdbdb11,"This item, which is identified within your submission as Part Number FZ600R12KE3, contains a non-photosensitive transistor.",Links specific part number to classification ruling.,explicit_named_company_effect,date_not_established,recovered_896dc0d59cf253566ce5d0a8,q_176,chunk_9264f5f302d0ab37a8c5d3f7,document_d2c9ed3faf35998718265caa,https://www.customsmobile.com/rulings/docview?doc_id=NY+N025506&highlight=8541.29.00%2A,full_document,False,text/18c14157f9ee01a0e05ebebb13de0aa38d416e31b44c9a6e99f66201d3776870.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/18c14157f9ee01a0e05ebebb13de0aa38d416e31b44c9a6e99f66201d3776870.txt,,
passage_cfa9b9b7bc84b99cebdbdb11,"The IGBT is mounted in an isolated base plate module. It has a dissipation rate of 2,800 watts and an operating frequency between 1 to 8 kilo hertz.",Details technical specifications affecting classification distinct from general query.,explicit_named_company_effect,date_not_established,recovered_4ad496076bed0ad5d72d8efb,q_176,chunk_9264f5f302d0ab37a8c5d3f7,document_d2c9ed3faf35998718265caa,https://www.customsmobile.com/rulings/docview?doc_id=NY+N025506&highlight=8541.29.00%2A,full_document,False,text/18c14157f9ee01a0e05ebebb13de0aa38d416e31b44c9a6e99f66201d3776870.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/18c14157f9ee01a0e05ebebb13de0aa38d416e31b44c9a6e99f66201d3776870.txt,,
passage_e175bb092c6b518c3397c1f0,"The investigations targeted active anode materials of the type used in lithium-ion batteries for battery energy storage systems, electric vehicles, consumer electronics, medical equipment, and other appliances.","Demonstrates evidence scope is on material, not equipment tariffs.",not_established,proposal_or_uncertain,recovered_29e30a677cc6fae94356d8bd,q_397,chunk_c4e426030dbb5ee5dfbf1ca0,document_ccbf5c8421b44abbe94d6ac7,https://www.morganlewis.com/pubs/2026/03/tariffs-and-trade-risk-in-energy-storage-projects-2026-and-beyond,full_document,False,text/5ee38bd3ea12d0febd21361146f750dff9df67393d9dddefcf458336d5a44828.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/5ee38bd3ea12d0febd21361146f750dff9df67393d9dddefcf458336d5a44828.txt,,
passage_c1350796a740161093c937ca,"Subject merchandise may be in the form of powder, dry, liquid, or block form and is covered irrespective of the form in which it enters.","Confirms scope covers material forms, not manufacturing equipment.",not_established,proposal_or_uncertain,recovered_a295f39943796a79438941bb,q_397,chunk_64e000f6f720afa16b1ae250,document_e3c2c0d03effc2973e24c96c,https://www.federalregister.gov/documents/2026/02/17/2026-02999/active-anode-material-from-the-peoples-republic-of-china-final-affirmative-countervailing-duty,full_document,False,text/1b112ecc1001e1964ba6337fe465629f0aaf7ee50c905fe50e454b479e1e4df8.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/1b112ecc1001e1964ba6337fe465629f0aaf7ee50c905fe50e454b479e1e4df8.txt,,
passage_c1350796a740161093c937ca,"Active anode material subject to this investigation may be classified under the Harmonized Tariff Schedule of the United States (HTSUS) subheadings 2504.10.5000, 3801.10.5010, and 3801.10.5090.","Shows tariff classification applies to material, not equipment.",not_established,proposal_or_uncertain,recovered_c0cd2332664ce43273279fa0,q_397,chunk_64e000f6f720afa16b1ae250,document_e3c2c0d03effc2973e24c96c,https://www.federalregister.gov/documents/2026/02/17/2026-02999/active-anode-material-from-the-peoples-republic-of-china-final-affirmative-countervailing-duty,full_document,False,text/1b112ecc1001e1964ba6337fe465629f0aaf7ee50c905fe50e454b479e1e4df8.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/1b112ecc1001e1964ba6337fe465629f0aaf7ee50c905fe50e454b479e1e4df8.txt,,
passage_9bfb8de18504466036739726,"roduct with a new name, character and use, namely doped Cobalt Lithium Manganese Nickel Oxide, CAS No. 182442-95-1 of subheading 3824.99.39, HTSUS.",Specific HTS classification details found in full text but not snippets.,not_established,proposal_or_uncertain,recovered_e8db9822fdcadab320a8db24,q_125,chunk_c5b388c721f937d65d880895,document_27e3a0e66da76768360492df,https://www.customsmobile.com/rulings/docview?doc_id=HQ+H327000&highlight=category%3AOrigin%2C+USMCA,full_document,False,text/ea3de288824a0d3083000338e9386dc00c8eee6f7435f8152eed590c97ce8146.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ea3de288824a0d3083000338e9386dc00c8eee6f7435f8152eed590c97ce8146.txt,,
passage_dbd617af8f6652c0b28a94c0,HS code for nickel sulfate hexahydrate aligns with standard classifications for tariff compliance 2025.,Tariff compliance details for specific chemical forms.,not_established,proposal_or_uncertain,recovered_014c439fd1a6ceb72837497a,q_125,chunk_67e171290de30c474d20daab,document_10f3e9928e3faf88a8ebe386,https://www.freightamigo.com/en/blog/hs-code/hs-code-for-nickel-sulfate,full_document,False,text/11f6518d62414c84ad577c03d737bdf3327a6c1ff6534798a6a60b0b2b5702fc.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/11f6518d62414c84ad577c03d737bdf3327a6c1ff6534798a6a60b0b2b5702fc.txt,,
passage_9bfb8de18504466036739726,CBP has held that converting powder into coated microgranules that are subsequently covered with an enteric coating would not result in a substantial transformation.,Substantial transformation precedent relevant to tariff classification.,not_established,proposal_or_uncertain,recovered_329fc6c35725c16012821071,q_125,chunk_c5b388c721f937d65d880895,document_27e3a0e66da76768360492df,https://www.customsmobile.com/rulings/docview?doc_id=HQ+H327000&highlight=category%3AOrigin%2C+USMCA,full_document,False,text/ea3de288824a0d3083000338e9386dc00c8eee6f7435f8152eed590c97ce8146.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ea3de288824a0d3083000338e9386dc00c8eee6f7435f8152eed590c97ce8146.txt,,
passage_9fde74d1e403654bc4efe28c,"The Main PCB consists of a printed circuit board (PCB) that has capacitors, diodes, transistors, resistors, terminal strips, connectors, integrated circuits, and zener diodes mounted upon it.","Specific to Hitachi IPM/PCB components, not general EV supply chain exposure.",explicit_named_company_effect,source_reports_effective_as_of_source_date,recovered_23017e132afa3b5f551e62a5,q_173,chunk_e2818398ee72ac02e1b2b551,document_31136dc9b87c8ce846720df9,https://www.customsmobile.com/rulings/docview?doc_id=NY+N198199&highlight=8504.90.6500%2A,full_document,False,text/fc3e4cf7e610dad08365f9b22b35b90c0351afd89057b5a7acdedb252f51f2bc.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/fc3e4cf7e610dad08365f9b22b35b90c0351afd89057b5a7acdedb252f51f2bc.txt,,
passage_635f25e5eeaf3ea25a490116,There is no single universal HS Code for PCB assembly because classification depends on: - Level of assembly - Function of the board - End-use application,Demonstrates ambiguity and lack of definitive classification for generic EV inverter PCB assemblies.,not_established,source_reports_effective_as_of_source_date,recovered_fcc5c11710058424b0d9fd5b,q_173,chunk_cd874bef00e480997e245a92,document_b826b531526ee3f6af685e75,https://www.anzer-usa.com/resources/hs-code-for-pcb-assembly-guide,full_document,False,text/5b33ae46f7da9ca4f46f43e7690efc10fd14dad9f684878a0de0a544b6b2df3d.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/5b33ae46f7da9ca4f46f43e7690efc10fd14dad9f684878a0de0a544b6b2df3d.txt,,
passage_aef36e3b0e4f5880053fa5ae,"PCBs and PCBAs often fall under:
- 8534 - Printed Circuits (bare boards)
- 8537 - Control panels or assemblies
- 8542 - Electronic integrated circuits","Shows conflicting potential HTS codes for PCBs/PCBAs, complicating specific classification.",not_established,source_reports_effective_as_of_source_date,recovered_539895bebdf26ce74fed2cee,q_173,chunk_b31ba67163064beae88b14b6,document_e2b13035fa0102975f68109b,https://www.teamsmt.com/blog/tariffs-on-electronics-whats-exempt-and-whats-not,full_document,False,text/e52d55d55235783744018b6f3fa28a2a0ee10f559f07e7a5718120c608c43821.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e52d55d55235783744018b6f3fa28a2a0ee10f559f07e7a5718120c608c43821.txt,,
passage_f88b8d88c6f61948b386e08b,"In your letter dated September 30, 2019 you requested a tariff classification ruling.",Indicates source date (2019) is potentially outdated relative to the 2026 research query.,explicit_named_company_effect,source_reports_effective_as_of_source_date,recovered_b6360f6ea2e90a3aa41ff669,q_173,chunk_ad9608b60950c988772e65c0,document_d450897e691f4029d8009402,https://www.customsmobile.com/rulings/docview?doc_id=NY+N306512&highlight=NY+N306512,full_document,False,text/b8e88239b5f63c8ac10cee27a1048ea1309bffbdbf0cba6928dca18fdbe0087b.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/b8e88239b5f63c8ac10cee27a1048ea1309bffbdbf0cba6928dca18fdbe0087b.txt,,
passage_90fc3c14cd03da7a38b66667,Subject merchandise typically has a maximum size of 80 microns. Subject merchandise has an energy density of 330 milliamp hours per gram or greater and a degree of graphitization of 80% or greater.,Defines product scope without company-specific liability.,not_established,proposal_or_uncertain,recovered_327113bcfbd687cf5d5db7f6,q_142,chunk_0291d169c84b8ca118dac4e0,document_509f150d033f6e532a9c598a,https://www.morganlewis.com/pubs/2025/03/addressing-tariffs-and-trade-in-energy-storage-projects,full_document,False,text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,,
passage_02c713181c1025b81e93e716,"Active anode material subject to the investigations may be classified under the Harmonized Tariff Schedule of the United States (HTSUS) subheadings 2504.10.5000, 3801.10.5000 or 3801.90.0000.","Indicates classification is for convenience only, not final duty liability.",not_established,proposal_or_uncertain,recovered_0c90cd7208dcc8f5d272f5b4,q_142,chunk_05ae97ff7545504d396e3a87,document_25138db570bb442bb5a50360,https://www.hklaw.com/en/insights/publications/2025/01/new-antidumping-and-countervailing-duty-investigations,full_document,False,text/cd8b1873f10fb8f60844d9638a089a74ad756be6728cd261705c5045de1651f3.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/cd8b1873f10fb8f60844d9638a089a74ad756be6728cd261705c5045de1651f3.txt,,
passage_798cb98ba1bb8ee908559712,"If AD/CVD are imposed, Chinese-origin active anode material would be subject to duties. It will depend on the language in any preliminary or final determinations to determine whether AD/CVD may apply to active anode material that may be incorporated or transformed into other merchandise outside of China.",Confirms duty applicability is conditional and not yet established for specific entities.,not_established,proposal_or_uncertain,recovered_db63deb4d6023d24fc6ae332,q_142,chunk_2a4f5d0e895bf34e2a657492,document_509f150d033f6e532a9c598a,https://www.morganlewis.com/pubs/2025/03/addressing-tariffs-and-trade-in-energy-storage-projects,full_document,False,text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/23c6f86416709384a8b7cdbdd2153b7b092eef27ad50b9ac2e115e463a934291.txt,,
passage_12edaa43ff6e7f88d63a8ecf,"Subject merchandise does not include active anode material incorporated into imports of lithium-ion battery products (such as cells, modules, and packs), electric vehicles, hybrid vehicles, cell phones or battery energy storage systems.",Defines exclusions but does not establish specific company import exposure.,not_established,proposal_or_uncertain,recovered_a477738fe871a57a72a1ec92,q_142,chunk_c4e426030dbb5ee5dfbf1ca0,document_ccbf5c8421b44abbe94d6ac7,https://www.morganlewis.com/pubs/2026/03/tariffs-and-trade-risk-in-energy-storage-projects-2026-and-beyond,full_document,False,text/5ee38bd3ea12d0febd21361146f750dff9df67393d9dddefcf458336d5a44828.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/5ee38bd3ea12d0febd21361146f750dff9df67393d9dddefcf458336d5a44828.txt,,
